,Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
131,COVID,National,National,Age (3 Level),65+ years,Up-to-date,Yes,December Week 1,12/06/2025 12:00:00 AM,30.5,1.2749,51344,12/06/2025 12:00:00 AM,2025-2026,0
132,COVID,National,National,Age (1 Level),60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,12/06/2025 12:00:00 AM,12.6,2.3518,3438,12/06/2025 12:00:00 AM,2025-2026,0
133,COVID,National,National,Age (6 Level),65-74 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,12/06/2025 12:00:00 AM,15.4,3.8784,1666,12/06/2025 12:00:00 AM,2025-2026,0
134,COVID,National,National,Age (3 Level),50-64 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 1,12/06/2025 12:00:00 AM,21.7,3.6354,2071,12/06/2025 12:00:00 AM,2025-2026,0
135,COVID,National,National,Age (6 Level),65-74 years,4-level vaccination and intent,Received a vaccination,December Week 1,12/06/2025 12:00:00 AM,28.1,1.5587,31741,12/06/2025 12:00:00 AM,2025-2026,0
136,COVID,National,National,Age (1 Level),60+ years,Up-to-date,Yes,December Week 1,12/06/2025 12:00:00 AM,26.7,1.0123,66912,12/06/2025 12:00:00 AM,2025-2026,0
137,COVID,National,National,Age (6 Level),75+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 1,12/06/2025 12:00:00 AM,34.3,6.0373,975,12/06/2025 12:00:00 AM,2025-2026,0
138,COVID,National,National,Age (3 Level),50-64 years,Up-to-date,Yes,December Week 1,12/06/2025 12:00:00 AM,14.7,0.9511,41005,12/06/2025 12:00:00 AM,2025-2026,0
139,COVID,National,National,Age (6 Level),75+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,12/06/2025 12:00:00 AM,11.8,5.4301,975,12/06/2025 12:00:00 AM,2025-2026,0
140,COVID,National,National,Disability Status,No,4-level vaccination and intent,Received a vaccination,November Week 5,11/29/2025 12:00:00 AM,14.5,0.6875999999999999,146833,11/29/2025 12:00:00 AM,2025-2026,0
141,COVID,National,National,Overall,18+ years,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,14.6,0.6664999999999999,164471,11/29/2025 12:00:00 AM,2025-2026,0
142,COVID,National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,47.6,2.6057,5904,11/29/2025 12:00:00 AM,2025-2026,0
143,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,12.8,5.9641,525,11/29/2025 12:00:00 AM,2025-2026,0
144,COVID,National,National,Disability Status,Yes,4-level vaccination and intent,Received a vaccination,November Week 5,11/29/2025 12:00:00 AM,15.8,1.6208,17039,11/29/2025 12:00:00 AM,2025-2026,0
145,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,40.3,7.3417,525,11/29/2025 12:00:00 AM,2025-2026,0
146,COVID,National,National,Disability Status,No,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,14.5,0.6875999999999999,146833,11/29/2025 12:00:00 AM,2025-2026,0
147,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Received a vaccination,November Week 5,11/29/2025 12:00:00 AM,8.0,1.0597,15880,11/29/2025 12:00:00 AM,2025-2026,0
148,COVID,National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,46.6,2.6506,5962,11/29/2025 12:00:00 AM,2025-2026,0
149,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,48.4,3.8615,2360,11/29/2025 12:00:00 AM,2025-2026,0
150,COVID,National,National,Disability Status,Yes,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,9.5,3.7565,746,11/29/2025 12:00:00 AM,2025-2026,0
151,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,28.1,3.4022,2360,11/29/2025 12:00:00 AM,2025-2026,0
152,COVID,National,National,Health Insurance,Insured,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,16.2,0.7611999999999999,146995,11/29/2025 12:00:00 AM,2025-2026,0
153,COVID,National,National,Race and Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,62.4,9.4408,74,11/29/2025 12:00:00 AM,2025-2026,0
154,COVID,National,National,Disability Status,Yes,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,27.4,7.1013,746,11/29/2025 12:00:00 AM,2025-2026,0
155,COVID,National,National,Race and Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,40.6,10.6631,295,11/29/2025 12:00:00 AM,2025-2026,0
156,COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Received a vaccination,November Week 5,11/29/2025 12:00:00 AM,2.6,0.4343,13475,11/29/2025 12:00:00 AM,2025-2026,0
157,COVID,National,National,Race and Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,12.6,9.2579,295,11/29/2025 12:00:00 AM,2025-2026,0
158,COVID,National,National,Disability Status,Yes,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,15.8,1.6208,17039,11/29/2025 12:00:00 AM,2025-2026,0
159,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 5,11/29/2025 12:00:00 AM,10.7,1.1427,15103,11/29/2025 12:00:00 AM,2025-2026,0
160,COVID,National,National,Health Insurance Among 18-64 Years,Insured,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,28.3,2.8961,3944,11/29/2025 12:00:00 AM,2025-2026,0
161,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,10.6,4.1032,925,11/29/2025 12:00:00 AM,2025-2026,0
162,COVID,National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,10.9,1.6408,5962,11/29/2025 12:00:00 AM,2025-2026,0
163,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Received a vaccination,November Week 5,11/29/2025 12:00:00 AM,8.3,0.8708,23946,11/29/2025 12:00:00 AM,2025-2026,0
164,COVID,National,National,Health Insurance Among 18-64 Years,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,51.8,7.06,503,11/29/2025 12:00:00 AM,2025-2026,0
165,COVID,National,National,Race and Ethnicity,Hispanic,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,8.3,0.8708,23946,11/29/2025 12:00:00 AM,2025-2026,0
166,COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,7.0,3.2933,539,11/29/2025 12:00:00 AM,2025-2026,0
167,COVID,National,National,Race and Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,55.1,9.2841,220,11/29/2025 12:00:00 AM,2025-2026,0
168,COVID,National,National,Health Insurance Among 18-64 Years,Uninsured,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,39.0,7.5686,503,11/29/2025 12:00:00 AM,2025-2026,0
169,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,47.1,7.3606,616,11/29/2025 12:00:00 AM,2025-2026,0
170,COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,38.2,7.356499999999999,539,11/29/2025 12:00:00 AM,2025-2026,0
171,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 5,11/29/2025 12:00:00 AM,10.9,5.9782,616,11/29/2025 12:00:00 AM,2025-2026,0
172,COVID,National,National,Health Insurance Among 18-64 Years,Uninsured,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,2.2,0.3725,12723,11/29/2025 12:00:00 AM,2025-2026,0
173,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,31.3,7.1616,616,11/29/2025 12:00:00 AM,2025-2026,0
174,COVID,National,National,Health Insurance,Uninsured,Up-to-date,Yes,November Week 5,11/29/2025 12:00:00 AM,2.6,0.4343,13475,11/29/2025 12:00:00 AM,2025-2026,0
175,COVID,National,National,Race and Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,,,27,11/29/2025 12:00:00 AM,2025-2026,1
176,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,11/29/2025 12:00:00 AM,51.9,4.1958,1486,11/29/2025 12:00:00 AM,2025-2026,0
177,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,11/29/2025 12:00:00 AM,21.4,2.6049,4222,11/29/2025 12:00:00 AM,2025-2026,0
178,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,11.6,1.4311,44489,11/22/2025 12:00:00 AM,2025-2026,0
179,COVID,National,National,Sex,Female,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,11.9,2.2065,4724,11/22/2025 12:00:00 AM,2025-2026,0
180,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,11.5,2.3341,3124,11/22/2025 12:00:00 AM,2025-2026,0
181,COVID,National,National,Sex,Male,Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,12.2,1.0345,77155,11/22/2025 12:00:00 AM,2025-2026,0
182,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,23.8,3.3537,3124,11/22/2025 12:00:00 AM,2025-2026,0
183,COVID,National,National,Sexual Orientation,Don't Know/Refused,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,41.7,7.777199999999999,561,11/22/2025 12:00:00 AM,2025-2026,0
184,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,17.5,1.3537,67300,11/22/2025 12:00:00 AM,2025-2026,0
185,COVID,National,National,Sexual Orientation,Don't Know/Refused,4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,13.8,1.7308,10876,11/22/2025 12:00:00 AM,2025-2026,0
186,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,17.5,1.3537,67300,11/22/2025 12:00:00 AM,2025-2026,0
187,COVID,National,National,Sexual Orientation,Straight,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,9.8,1.4343,7609,11/22/2025 12:00:00 AM,2025-2026,0
188,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,7.1,1.2734,15880,11/22/2025 12:00:00 AM,2025-2026,0
189,COVID,National,National,Sexual Orientation,Straight,Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,13.7,0.76,140382,11/22/2025 12:00:00 AM,2025-2026,0
190,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,14.7,8.1736,667,11/22/2025 12:00:00 AM,2025-2026,0
191,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,9.2,0.9937,32238,11/22/2025 12:00:00 AM,2025-2026,0
192,COVID,National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,13.4,1.0848,36802,11/22/2025 12:00:00 AM,2025-2026,0
193,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,49.9,2.9422,4547,11/22/2025 12:00:00 AM,2025-2026,0
194,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,47.8,3.8522,3078,11/22/2025 12:00:00 AM,2025-2026,0
195,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,25.1,2.6714,4547,11/22/2025 12:00:00 AM,2025-2026,0
196,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,7.7,1.367,3078,11/22/2025 12:00:00 AM,2025-2026,0
197,COVID,National,National,Sex,Female,Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,15.2,0.8658,87316,11/22/2025 12:00:00 AM,2025-2026,0
198,COVID,National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,36.7,3.8631,2587,11/22/2025 12:00:00 AM,2025-2026,0
199,COVID,National,National,Race and Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,47.0,35.3058,103,11/22/2025 12:00:00 AM,2025-2026,0
200,COVID,National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,15.1,1.3939,46763,11/22/2025 12:00:00 AM,2025-2026,0
201,COVID,National,National,Race and Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,7.4,2.8992,1768,11/22/2025 12:00:00 AM,2025-2026,0
202,COVID,National,National,Urbanicity,Urban (MSA Principal City),Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,15.1,1.3939,46763,11/22/2025 12:00:00 AM,2025-2026,0
203,COVID,National,National,Race and Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,26.4,39.8715,103,11/22/2025 12:00:00 AM,2025-2026,0
204,COVID,Region,Region 1,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,21.3,1.3098,19018,11/22/2025 12:00:00 AM,2025-2026,0
205,COVID,National,National,Race and Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,19.2,11.6174,103,11/22/2025 12:00:00 AM,2025-2026,0
206,COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,25.5,12.9017,286,11/22/2025 12:00:00 AM,2025-2026,0
207,COVID,National,National,Race and Ethnicity,"American Indian/Alaska Native, Non-Hispanic",Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,7.4,2.8992,1768,11/22/2025 12:00:00 AM,2025-2026,0
208,COVID,Region,Region 2,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,7.6,3.63,999,11/22/2025 12:00:00 AM,2025-2026,0
209,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,40.8,6.1511,1376,11/22/2025 12:00:00 AM,2025-2026,0
210,COVID,Region,Region 2,Overall,18+ years,Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,11.7,1.5946,13684,11/22/2025 12:00:00 AM,2025-2026,0
211,COVID,National,National,Race and Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,33.6,9.829,331,11/22/2025 12:00:00 AM,2025-2026,0
212,COVID,Region,Region 3,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,48.5,5.0551,1439,11/22/2025 12:00:00 AM,2025-2026,0
213,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,8.0,0.7833,23946,11/22/2025 12:00:00 AM,2025-2026,0
214,COVID,Region,Region 3,Overall,18+ years,Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,16.1,1.5723,25338,11/22/2025 12:00:00 AM,2025-2026,0
215,COVID,National,National,Race and Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 4,11/22/2025 12:00:00 AM,9.3,1.7438,6436,11/22/2025 12:00:00 AM,2025-2026,0
216,COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/22/2025 12:00:00 AM,11.1,2.4969,1054,11/22/2025 12:00:00 AM,2025-2026,0
217,COVID,National,National,Race and Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,30.5,14.5647,304,11/22/2025 12:00:00 AM,2025-2026,0
218,COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,11/22/2025 12:00:00 AM,28.6,8.750999999999998,418,11/22/2025 12:00:00 AM,2025-2026,0
219,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",Up-to-date,Yes,November Week 4,11/22/2025 12:00:00 AM,10.7,1.1427,15103,11/22/2025 12:00:00 AM,2025-2026,0
220,COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/22/2025 12:00:00 AM,53.7,7.8739,581,11/22/2025 12:00:00 AM,2025-2026,0
